international_id,helmet_brand,tape_color,pregame_music_genre,locker_room_role,training_pct,uses_tinted_visor,left_skate_first,brings_backup_stick,morning_skate_attended,hydration_pct,pass_drill_success_pct,0x676f6c64656e5f7469707073,video_review_completion_pct,extra_sticks_packed,warmup_laps,bus_seat_number,autographs_signed_week,skate_hollow_inches,avg_shoot_speed,shot_power_score,sleep_hours_before_game,stick_blade_curve_mm,travel_fatigue_score,recovery_balance_minutes,selection_probability
8221,CCM,black,metal,joker,61.500971,0,1,1,1,52.08,51.75,uniform,23.63,2,8,16,5,0.916,79.91,47.89,5.12,10.96,-3.56,-76,0.006283
8222,CCM,white,country,joker,52.432077,0,1,0,1,75.79,31.12,mike,47.81,3,8,26,3,0.532,81.71,50.05,7.84,4.79,-4.27,-91,0.533257
8223,Bauer,black,country,planner,33.945751,0,0,1,0,58.39,48.64,mike,56.03,5,1,37,7,0.991,76.63,43.96,8.97,8.64,-3.48,-6,0.190694
8224,Bauer,red,metal,hype,56.698068,0,0,1,1,72.53,72.26,golf,67.64,4,5,53,9,0.82,78.59,46.31,9.46,5.26,-0.44,-122,0.782547
8225,CCM,blue,rock,quiet,57.71743,1,0,1,1,64.91,67.13,bravo,19.94,5,8,26,1,0.849,79.38,47.26,7.06,10.8,-3.6,-48,0.670017
8226,Bauer,black,metal,hype,,0,1,1,1,74.08,56.49,india,74.54,0,6,36,4,0.407,79.03,46.84,8.39,5.72,-1.98,-49,0.376996
8227,Warrior,white,metal,hype,36.500959,1,1,1,1,53.81,79.09,lima,62.44,5,7,42,9,0.806,92.4,62.88,5.68,17.66,-1.11,-64,0.267244
8228,Bauer,white,pop,hype,64.22497,0,0,1,0,80.37,80.86,victor,91.05,0,6,3,5,0.499,77.17,44.6,5.65,10.75,-2.09,-45,0.798041
8229,CCM,white,rock,quiet,64.899596,0,0,1,0,87,53.84,november,38.45,0,3,28,5,0.585,79.34,47.21,6.59,5.69,-1.79,-166,0.845324
8230,Warrior,white,country,quiet,43.511665,0,0,0,1,63.29,78.46,yankee,77,1,6,21,7,0.403,76.92,44.3,4.58,14.84,-6.37,-142,0.152585
8231,Warrior,white,rock,joker,45.34333,0,1,1,1,86.32,66.88,india,52.29,1,5,40,5,0.442,85.54,,8.09,8.72,-2.54,-137,0.089403
8232,Sherwood,blue,hip hop,hype,36.29066,0,1,1,1,60.29,75.33,sierra,46.15,2,1,33,3,0.732,76.11,43.33,4.76,6.95,-2.29,-5,0.474377
8233,Bauer,green,pop,mentor,46.742358,0,1,0,1,85.73,37.33,foxtrot,59.87,3,7,16,0,0.935,94.46,65.35,6.97,11.79,-2.96,-130,0.782132
8234,Bauer,black,electronic,quiet,63.127406,0,1,0,1,78.42,71.78,echo,17.02,3,6,23,3,0.793,84.62,53.54,8.87,4.37,-2.52,-50,0.815737
8235,CCM,black,pop,quiet,54.791135,0,1,1,1,71.81,76.71,hotel,58.99,3,7,7,3,0.893,86.45,,9.2,5.5,-0.74,-139,0.130182
8236,Bauer,white,electronic,hype,,0,0,1,1,56.08,77.61,kilo,29.08,2,1,53,6,0.599,82.55,51.06,6.98,10.81,-0.09,-8,0.360812
8237,Bauer,white,hip hop,joker,,1,1,0,0,63.12,58.56,oscar,78.53,1,2,25,5,0.721,76.84,,8.28,17.79,-0.7,-58,0.797127
8238,Bauer,red,electronic,mentor,34.590098,0,0,0,1,47.68,58.46,november,10.58,1,4,28,8,0.743,81.3,49.56,6.74,8.39,-5.91,-149,0.145017
8239,Warrior,black,pop,joker,23.542523,1,0,1,1,77.37,82.94,delta,12.39,3,2,11,4,0.597,79.43,47.32,8.08,4.76,-0.91,-167,0.729372
8240,CCM,white,pop,joker,50.795195,0,1,1,1,62.44,35.19,delta,55.61,3,4,12,7,0.914,72.51,39.01,7.5,17.25,-3.45,-18,0.329111
8241,CCM,blue,metal,hype,42.324335,0,0,0,1,54.84,44.39,uniform,41.48,5,6,29,7,0.881,89.58,,7.06,15.29,-4.65,-109,0.738089
8242,CCM,black,metal,mentor,41.07353,0,1,1,1,52.37,55.8,romeo,55.7,5,1,14,6,0.526,81.7,,5.78,12.37,-7.15,-25,0.165903
8243,TRUE,black,metal,hype,33.173523,0,1,1,1,90.99,49.72,quebec,70.08,3,8,34,6,0.454,79.3,47.16,5.78,6.83,-1.55,-174,0.755632
8244,Bauer,red,electronic,quiet,33.665907,1,1,0,0,95.88,33.78,november,87.46,3,5,35,8,0.968,77.76,,9.16,5.6,-0.79,-86,0.935991
8245,CCM,black,hip hop,planner,31.343,0,0,1,1,75.8,19.88,mike,87.93,5,5,41,4,0.858,83.78,52.54,7.23,8.58,-1.54,-180,0.735162
8246,Sherwood,green,electronic,joker,46.01281,1,1,1,1,69.76,30.67,mike,19.72,0,5,42,5,0.809,88.96,58.75,6.77,8.78,-11.6,-31,0.637837
8247,Bauer,black,electronic,mentor,44.813502,0,1,1,1,98.95,75,papa,19.18,1,2,1,0,0.848,87.1,56.52,6.92,9.41,-3.34,-119,0.354069
8248,Warrior,white,pop,hype,72.604754,0,0,1,1,63.67,52.55,papa,21.1,4,3,1,5,0.562,78.56,46.27,7.57,4.41,-0.83,-112,0.087454
8249,Warrior,red,metal,hype,61.338686,1,0,1,1,98.1,90.3,tango,55.35,5,2,4,7,0.999,79.66,47.59,7.72,10.45,-1.06,-77,0.948837
8250,CCM,black,metal,joker,56.712408,1,1,1,1,89.05,63.5,hotel,39.04,5,4,7,4,0.99,84.28,53.14,5.9,13.38,-0.43,-35,0.337218
8251,TRUE,white,electronic,mentor,56.08482,0,0,1,1,52.14,79.2,uniform,82.19,4,6,33,6,0.981,83.6,52.32,7.86,17.94,-5.34,-40,0.833143
8252,Warrior,white,electronic,planner,42.583305,0,0,0,1,80.98,97.67,alpha,19.45,5,5,40,8,0.665,92.86,63.43,6.97,12.55,-4.17,-148,0.91204
8253,Warrior,white,metal,quiet,61.884322,0,0,1,1,97.27,15.29,hotel,36.83,0,1,2,2,0.437,78.49,,6.29,13.06,-1.72,-173,0.871317
8254,Bauer,black,country,planner,49.070301,0,1,0,1,59.29,37.75,uniform,72.36,2,3,35,1,0.928,72.32,38.78,8.62,12.37,-2.99,-23,0.39601
8255,CCM,white,rock,hype,62.451952,0,0,1,1,65.02,58.84,romeo,41.75,4,2,40,4,0.905,76.98,44.38,5.26,4.44,-4.14,-162,0.106011
8256,Bauer,white,hip hop,planner,60.944302,0,1,0,1,66.22,71.96,uniform,34.92,2,5,1,7,0.944,79.86,47.83,7.44,4.35,-2.37,-43,0.142325
8257,Bauer,black,rock,quiet,69.509865,1,0,1,1,53.79,78.72,oscar,74.95,5,3,9,7,0.715,89.44,59.33,7.55,7.43,-5.21,-60,0.795912
8258,CCM,white,rock,joker,34.478463,0,1,1,1,90.47,46.75,november,81.48,4,2,7,2,0.629,75.01,42.01,7.07,9.2,-1.74,-90,0.778521
8259,Bauer,black,rock,mentor,39.087879,0,1,1,1,84.8,56.28,hotel,61.72,1,8,35,5,0.796,77.32,44.78,8.75,15.28,-0.72,-82,0.432541
8260,Bauer,black,electronic,joker,70.471785,0,1,1,0,64.73,26.16,xray,75.05,2,1,33,3,0.665,77.2,44.64,7.78,9.41,-1.57,-165,0.679722
8261,Sherwood,black,hip hop,hype,62.563838,1,0,1,0,77.1,70.67,whiskey,34.77,4,2,44,2,0.401,88.7,58.44,8.2,17.51,-1.73,-76,0.017276
8262,TRUE,red,country,hype,36.99774,0,1,1,1,87.74,70.28,victor,50,4,8,3,3,0.425,88.8,58.56,7.3,9.47,-4.23,-147,0.766288
8263,Bauer,white,metal,joker,68.06109,0,0,1,1,59.54,59.3,whiskey,42.17,1,2,41,11,0.497,79.93,47.92,8.15,10.44,-0.56,-147,0.048447
8264,Bauer,black,rock,joker,47.020105,0,1,1,1,78.3,65.82,xray,73.02,1,6,28,4,0.74,89.31,59.17,6.45,9.8,-3.49,-55,0.688704
8265,CCM,white,rock,mentor,43.151853,0,0,1,0,88.63,57.22,quebec,93.83,4,3,35,5,0.555,75.58,42.7,7.6,6.67,-1.01,-163,0.740438
8266,Bauer,black,country,planner,70.494128,0,1,1,0,99.61,20.33,yankee,57.09,1,3,54,6,0.87,90.67,60.8,7.46,10.91,-7.58,-180,0.046656
8267,CCM,white,pop,mentor,49.807545,0,1,1,0,94.62,21.05,alpha,87.3,1,2,37,7,0.953,81.45,49.74,9.43,9.77,-2.67,-145,0.290608
8268,Warrior,black,country,mentor,45.81383,1,0,1,0,75.16,72.61,november,20.55,4,2,30,3,0.641,89.04,,8.34,14.72,-3.45,-10,0.153489
8269,Bauer,black,pop,joker,,0,1,0,0,47.5,74.6,sierra,28.14,1,8,7,1,0.814,80.81,,9.12,15.82,-3.76,-76,0.454466
8270,TRUE,green,metal,mentor,60.52063,0,0,1,1,90.91,62,mike,67.84,3,7,48,8,0.966,83.09,51.71,6.25,4.64,-1.59,-85,0.186449
8271,Sherwood,black,electronic,planner,30.068452,0,1,1,1,98.04,68.63,alpha,36.63,0,8,21,8,0.824,93.79,64.55,9.57,8.33,-2.01,-79,0.290583
8272,Bauer,black,hip hop,quiet,58.55682,0,0,1,1,46.02,79.33,xray,46.02,3,7,9,3,0.778,86.48,55.78,5.61,15.03,-2.59,-150,0.685482
8273,CCM,white,country,planner,23.654496,1,1,1,0,68.53,68.22,alpha,21.79,0,1,50,6,0.681,82.14,50.57,6.48,12.56,-2.72,-158,0.210145
8274,Bauer,white,pop,planner,61.592686,1,0,0,1,54.92,69.97,quebec,20.75,0,7,29,9,0.513,79.97,47.96,6.54,17.7,-0.65,-45,0.819882
8275,CCM,white,country,quiet,50.843589,0,1,1,1,88.16,68.06,alpha,27.54,1,8,31,4,0.562,76.24,43.49,7.38,11.45,-6.74,-112,0.972082
8276,Bauer,white,metal,hype,43.50715,0,1,1,0,56.95,70.78,alpha,70.86,0,7,29,5,0.596,83.88,52.66,8.44,10.42,-8.77,-178,0.379464
8277,CCM,blue,hip hop,hype,48.523469,0,0,1,1,70.67,70.46,lima,64.5,2,7,42,7,0.56,88.62,58.34,6.3,10.35,-1.18,-27,0.255297
8278,CCM,black,country,joker,54.142631,0,1,1,1,78.16,56.8,bravo,73.37,0,2,46,5,0.812,85.62,54.74,7.92,8.24,-3.48,-121,0.135357
8279,Sherwood,black,pop,planner,38.96914,1,0,0,1,99,64.79,uniform,94.44,4,4,15,11,0.657,84.31,53.17,6.96,17.44,-3.94,-132,0.200742
8280,Bauer,black,electronic,quiet,76.464861,0,1,0,0,94.2,93.61,uniform,53.4,4,1,8,7,0.932,79.61,47.53,6.39,8.18,-3.13,-175,0.004054
8281,Bauer,white,hip hop,mentor,23.941518,1,1,1,1,69.92,77.92,mike,33.37,1,7,34,5,0.894,77.58,,6.97,11.41,-0.85,-155,0.16724
8282,Bauer,blue,metal,hype,47.531269,1,0,1,1,77.08,70.13,sierra,44.72,0,1,44,3,0.485,77.45,44.94,7.97,6.22,-4.17,-39,0.984966
8283,Bauer,black,rock,hype,59.809454,0,0,1,0,49.5,72.68,xray,8.37,2,6,28,4,0.672,75.32,42.38,8.72,14.13,-0.24,-129,0.89891
8284,Warrior,white,country,planner,42.825368,1,1,1,1,47.19,54.47,quebec,80.08,3,1,5,3,0.395,79.71,47.65,6.73,11.2,-6.22,-180,0.376479
8285,Sherwood,black,country,mentor,48.893867,0,1,1,1,51.03,84.17,oscar,79.86,3,6,22,7,0.86,81.14,,8.82,4.57,-8.44,-176,0.406695
8286,Warrior,white,hip hop,hype,64.305027,0,1,1,1,86.2,73.24,echo,67.4,1,2,31,3,0.586,81.81,50.17,9,9.3,-1.46,-99,0.560778
8287,Warrior,white,hip hop,hype,35.218125,0,0,1,0,93.65,84.12,sierra,70.39,4,5,37,8,0.765,86.38,55.66,4.97,13.6,-2.91,-147,0.259447
8288,Warrior,black,country,planner,30.626925,0,0,0,1,79.07,69,xray,62.5,4,1,44,5,0.509,84.71,,6.54,17.59,-3.06,-44,0.71637
8289,Bauer,black,rock,quiet,39.59514,0,1,0,0,66.7,54.42,xray,5.96,5,5,20,5,0.691,79.72,47.66,6.89,10.87,-0.74,-7,0.429362
8290,Sherwood,blue,pop,quiet,53.456926,0,0,1,1,69.56,82.86,juliett,61.84,4,6,13,3,0.624,79.59,47.51,6.48,10.21,-2.49,-40,0.950415
8291,Sherwood,blue,country,planner,75.83051,1,0,1,1,98.7,55.47,uniform,71.26,1,1,20,7,0.581,77.29,44.75,7.18,14.22,-3,-26,0.009594
8292,Bauer,black,pop,mentor,16.783681,0,1,1,1,76.08,62.8,sierra,41.67,4,8,36,6,0.502,77.6,45.12,6.54,4.82,-1.04,-163,0.761722
8293,Bauer,white,pop,planner,38.340164,0,0,1,1,82.13,71.68,november,29.5,0,6,51,8,0.444,78.82,46.58,6.31,10.54,-1.22,-42,0.541606
8294,CCM,white,pop,hype,38.934755,0,1,1,0,62.84,54.68,november,85.93,3,3,22,6,0.887,92.25,,5.35,16.13,-1.48,-114,0.672992
8295,Sherwood,white,country,quiet,58.336653,0,0,0,1,49.91,56.04,uniform,25.44,2,6,46,5,0.982,78.97,46.76,6.96,11.83,-3.72,-67,0.331328
8296,Warrior,red,electronic,planner,39.925973,0,0,0,1,93.97,71.18,hotel,71.8,4,2,27,8,0.813,76.74,44.09,7.55,15.91,-5.48,-71,0.427617
8297,CCM,white,electronic,planner,56.312291,0,0,1,1,69.12,50.89,whiskey,67.82,4,5,1,5,0.556,76.18,,5.49,12.5,-1.79,-167,0.006673
8298,CCM,red,pop,hype,36.018482,0,1,0,1,50.76,76.63,zulu,56.4,3,4,11,4,0.897,94.98,,7.58,11.27,-3.86,-86,0.653568
8299,CCM,white,pop,joker,,0,0,1,0,57.08,75.02,november,91.75,5,5,25,5,0.406,73.74,40.49,7.29,5.32,-1.79,-109,0.13134
8300,Sherwood,black,rock,quiet,70.28967,0,0,1,1,46.24,70.02,whiskey,58.82,4,1,11,4,0.944,77.54,45.05,7.07,8.61,-3.66,-178,0.05277
8301,TRUE,black,electronic,joker,65.70539,0,0,1,1,47.21,45.81,charlie,16.8,5,4,35,5,0.524,80.31,48.37,8.47,14.74,-11.53,-37,0.856548
8302,TRUE,white,pop,joker,58.87548,1,1,0,1,62.6,43.85,whiskey,41.47,1,1,38,8,0.81,70.97,37.16,5.75,17.75,-1.91,-67,0.050019
8303,Bauer,black,country,quiet,47.013908,0,0,1,1,80.14,71.31,november,90.81,0,2,2,7,0.896,71.65,37.98,6.25,10.66,-1.16,-87,0.078304
8304,CCM,white,rock,mentor,43.281492,0,0,1,1,45.01,90.36,alpha,59.21,4,3,44,3,0.395,80.91,49.09,9.22,12.61,-0.24,-53,0.47746
8305,TRUE,blue,electronic,quiet,51.447362,1,0,0,1,68.23,76.07,india,40.01,0,7,45,2,0.597,89.75,59.7,6.38,12.03,-3.97,-23,0.86353
8306,Bauer,white,pop,planner,27.695232,0,0,1,1,72.29,99.45,juliett,30.69,1,3,52,8,0.429,78.14,45.77,8.94,5.81,-0.36,-117,0.172394
8307,Bauer,white,pop,hype,60.001084,0,1,0,1,94.85,63.97,romeo,74.09,5,1,34,5,0.841,84.95,53.94,7.89,12.17,-3.3,-180,0.516637
8308,TRUE,black,rock,planner,54.887944,0,0,1,0,57.19,37.71,alpha,58.18,0,4,22,4,0.388,73,39.6,7.62,15.34,-3.18,-168,0.294271
8309,CCM,red,metal,planner,51.343142,0,1,1,1,60.82,58.48,kilo,64.93,1,6,20,3,0.928,67.95,33.54,6.94,4.72,-5.28,-170,0.95977
8310,CCM,black,hip hop,mentor,58.22894,1,1,1,1,83.62,73.25,juliett,25.03,5,5,11,5,0.584,80.55,48.66,6.3,14.18,-1.36,-139,0.891678
8311,Bauer,white,pop,mentor,48.440851,1,1,1,0,84.12,54.3,uniform,12.2,5,6,11,9,0.47,85.45,54.54,7.5,8.57,-1.55,-51,0.894056
8312,Bauer,white,metal,hype,55.354723,1,1,0,1,71.7,44.56,india,77.19,5,7,10,3,0.641,81.79,50.15,8.29,17.58,-8.39,-114,0.367536
8313,TRUE,black,country,hype,76.158062,0,0,0,1,48.72,84.21,tango,44.11,2,4,39,4,0.798,75.29,42.35,9.41,6.72,-0.22,-16,0.565255
8314,Bauer,white,rock,mentor,36.914906,1,0,0,1,78.49,20.67,foxtrot,60.87,5,2,54,5,0.391,88.41,58.09,7.05,10.61,-1.75,-21,0.89462
8315,CCM,black,rock,joker,63.946622,0,0,0,1,92.98,79.67,alpha,86.67,0,4,29,8,0.672,89.24,,9,12.27,-1.12,-63,0.688074
8316,Warrior,black,hip hop,joker,80.632024,0,0,0,0,45.28,63.97,delta,15.58,4,6,45,4,0.932,84.31,53.17,7.33,10.77,-1.5,-64,0.076142
8317,CCM,black,rock,planner,48.768242,0,1,0,1,97.41,57.17,india,69.2,5,1,38,2,0.604,78.84,46.61,5.67,16.96,-0.26,-158,0.037716
8318,TRUE,white,rock,mentor,50.798758,0,1,0,0,65.48,33.93,tango,43.04,4,2,5,6,0.889,75.02,42.02,7.26,11.73,-2.35,-37,0.93295
8319,Bauer,black,rock,planner,48.063733,1,1,1,1,73.91,81.44,charlie,59.92,3,1,39,4,0.72,87.11,56.53,8.89,16.26,-1.72,-169,0.686245
8320,CCM,green,electronic,planner,45.56777,0,1,0,1,45.18,44,november,54.82,3,2,52,2,0.42,88.81,58.57,7.72,10.71,-0.83,-92,0.416311
8321,Warrior,black,electronic,quiet,48.15498,0,1,1,0,81.7,76.63,mike,83.77,3,8,4,6,0.701,80.33,48.4,7.69,9.65,-0.68,-137,0.543156
8322,Bauer,red,electronic,hype,39.594119,0,1,1,1,94.92,66.8,sierra,81.53,1,8,47,8,0.731,81.56,49.87,7.73,15.45,-3.73,-49,0.312653
8323,Sherwood,white,hip hop,mentor,49.130105,1,0,0,1,54.53,69.86,zulu,32.57,2,3,31,7,0.97,83.06,51.67,6.17,4.13,-1.13,-5,0.210909
8324,CCM,blue,rock,joker,22.312042,1,1,1,1,52.67,29.95,alpha,17.27,4,1,12,3,0.599,89.98,59.98,6.92,9.11,-1.08,-25,0.284045
8325,Warrior,red,hip hop,planner,46.127438,1,0,1,0,64.81,75.62,romeo,66.46,0,4,51,5,0.771,72.17,38.6,8.85,4.93,-4.63,-119,0.93671
8326,Bauer,white,electronic,joker,67.986724,0,1,0,1,98.21,96.47,uniform,39.44,0,1,9,10,0.684,83.69,52.43,8.07,17.93,-1.24,-66,0.023823
8327,CCM,white,hip hop,mentor,66.614378,0,0,1,1,92.85,31.67,whiskey,30.63,0,3,26,6,0.814,80.08,48.1,7.29,10.4,-5.17,-124,0.064325
8328,Bauer,white,country,planner,47.739007,0,1,1,0,57.09,61.18,whiskey,11.32,3,6,46,6,0.895,85.49,54.59,6.61,15.3,-6.67,-163,0.062308
8329,CCM,green,metal,joker,61.489179,0,1,1,0,84.43,61.78,november,54.9,2,8,35,5,0.931,74.64,41.57,7.4,13.05,-2.1,-163,0.679449
8330,Sherwood,black,metal,quiet,60.063277,0,1,1,1,49.76,71.49,kilo,24.64,3,5,44,1,0.596,76.05,43.26,7.8,17.05,-3.53,-127,0.247228
8331,Warrior,white,hip hop,quiet,,0,1,1,1,51.05,83.57,charlie,37.5,0,2,6,4,0.622,78.14,45.77,7.73,6.43,-0.76,-162,0.666067
8332,Warrior,white,electronic,quiet,53.537856,1,1,1,0,65.61,93.52,romeo,61.21,1,3,52,5,0.955,79.64,47.57,7.87,12.91,-1.2,-105,0.102838
8333,Sherwood,blue,country,quiet,54.769462,0,0,1,0,92.05,85.46,lima,63.4,5,2,45,7,0.762,75.69,42.83,6.34,5.21,-3.84,-126,0.251581
8334,Bauer,black,hip hop,joker,80.323195,0,0,1,0,52.23,47.67,uniform,38.23,5,6,34,2,0.439,74.85,41.82,6.42,15.98,-2.11,-156,0.01504
8335,Bauer,white,metal,planner,49.758564,0,0,1,0,53.58,69.21,uniform,81.19,3,8,16,6,0.565,86.2,55.44,8.83,8.15,-3.34,-129,0.03698
8336,TRUE,black,hip hop,joker,39.773516,0,0,1,1,89.67,38.89,zulu,75.89,5,7,13,3,0.584,84.7,53.64,7,16.25,-1.02,-69,0.214278
8337,Bauer,blue,rock,planner,75.512536,1,0,1,0,46.1,53.45,uniform,43.15,0,4,2,1,0.699,83.33,52,8.26,12.25,-1.45,-99,0.800272
8338,TRUE,black,rock,hype,61.490365,0,1,1,1,88.44,82.66,juliett,28.76,5,5,47,10,0.922,72.17,38.6,6.86,12.71,-0.88,-162,0.053652
8339,CCM,blue,hip hop,quiet,21.448622,0,0,0,1,82.68,55.92,india,16.57,3,1,6,4,0.546,92,62.4,7.94,7.14,-1.13,-16,0.389921
8340,Bauer,black,rock,hype,70.539657,0,1,1,1,75.54,87.4,delta,40.17,2,1,13,8,0.702,77,44.4,8.46,11.77,-2.11,-100,0.073094
8341,Warrior,red,country,mentor,35.657202,0,1,1,0,71.85,51.31,lima,96.47,1,3,43,4,0.6,78.07,45.68,6.94,11.13,-9.49,-141,0.493622
8342,CCM,white,metal,hype,50.459804,0,0,0,1,67.79,58.26,kilo,40.83,5,3,24,2,0.438,81.94,50.33,5.46,12.44,-3,-162,0.12699
8343,Bauer,red,pop,planner,45.106098,0,0,1,0,81.5,72.7,november,37.34,4,2,30,2,0.496,80.53,48.64,6.68,17.49,-1.66,-74,0.132373
8344,TRUE,black,pop,mentor,79.290073,0,1,1,1,50.82,41.34,india,68.16,0,7,37,9,0.543,88.45,58.14,8.49,11.99,-2.06,-38,0.07904
8345,Bauer,red,metal,joker,,0,1,1,0,61.15,42.84,golf,49.74,1,8,8,5,0.645,79.95,47.94,6.16,11.7,-11.57,-89,0.500822
8346,Bauer,white,country,planner,66.64697,0,1,1,1,68.27,38.72,quebec,62.86,5,4,1,5,0.662,84.53,53.44,6.78,17.26,-0.99,-120,0.855458
8347,Warrior,black,country,mentor,64.317872,0,1,1,1,85.78,62.85,quebec,74.52,3,6,17,3,0.555,74.98,41.98,8.1,7.14,-2.35,-169,0.955522
8348,CCM,green,pop,hype,64.637777,0,0,0,0,50.46,64.65,oscar,41.84,5,2,46,0,0.91,85.09,54.11,8.36,6.64,-1.57,-118,0.780171
8349,CCM,black,rock,mentor,47.994139,1,0,1,1,97.63,31.16,alpha,19.94,4,1,39,4,0.444,85.24,54.29,8.64,7.85,-9.09,-146,0.288849
8350,CCM,black,hip hop,mentor,43.777397,0,1,1,1,99.12,63.72,xray,70.18,1,2,26,5,0.821,82.64,51.17,5.6,15.59,-5.81,-34,0.188095
8351,Warrior,black,hip hop,planner,59.15357,1,0,1,1,68.12,88.37,lima,48.79,3,8,46,8,0.513,73.45,40.14,5.25,16.22,-2.02,-8,0.937109
8352,Bauer,white,country,hype,27.805851,0,1,1,1,78.53,73,tango,74.22,4,1,20,8,0.727,80.5,48.6,8.22,9.76,-1.67,-55,0.776656
8353,TRUE,white,country,quiet,37.173862,0,0,0,1,73.6,67.99,hotel,37.19,3,1,26,4,0.542,72,38.4,8.61,12.57,-1.83,-73,0.411175
8354,CCM,black,hip hop,hype,51.099752,0,1,1,1,71.54,66.37,bravo,81.68,4,4,41,4,0.948,74.87,,8.15,15.58,-1.97,-132,0.572832
8355,Bauer,white,rock,hype,40.438957,0,0,0,0,55.07,72.24,zulu,42.81,3,5,47,5,0.612,82.48,50.98,8.59,9,-3.86,-82,0.389364
8356,Bauer,red,metal,hype,44.342863,0,0,0,1,57.39,83.59,mike,24.52,2,6,9,2,0.708,92.48,62.98,5.32,4.1,-2.65,-13,0.170964
8357,TRUE,white,rock,planner,62.631361,0,0,0,1,69.37,69.85,hotel,16.24,3,3,45,5,0.859,91.45,61.74,7.22,10.76,-1.57,-45,0.861788
8358,Bauer,green,pop,mentor,53.754957,0,1,1,1,72.82,86.68,xray,81.11,2,3,11,5,0.957,84.7,53.64,7.91,4.98,-1.25,-105,0.923615
8359,Warrior,black,pop,hype,,0,1,0,0,86.03,55.92,papa,61.81,4,4,1,2,0.631,77.96,45.55,8.23,4.82,-3.27,-58,0.660286
8360,Bauer,white,pop,hype,29.382111,0,1,0,0,55.88,44.64,kilo,18.42,3,7,17,8,0.464,84.19,,8.99,6.65,-1.21,-20,0.605312
8361,TRUE,white,pop,hype,40.718851,0,0,1,1,93.63,64.75,sierra,52.63,0,7,9,3,0.901,97.15,68.58,6.09,7.85,-1.06,-65,0.87766
8362,Sherwood,white,pop,quiet,26.167188,0,1,1,0,57.8,91.46,papa,40.42,0,8,26,4,0.64,89.28,59.14,7,15.56,-3.28,-37,0.332966
8363,Bauer,black,hip hop,quiet,46.37694,1,0,1,0,48.69,81.16,papa,35.4,1,6,30,9,0.76,70.18,36.22,7.46,11.3,-1.03,-29,0.674946
8364,Bauer,white,electronic,quiet,39.548634,0,0,1,1,60.05,80.07,foxtrot,32.99,5,4,54,2,0.525,88.68,58.42,7.2,12.34,-2.5,-13,0.726624
8365,Bauer,black,electronic,mentor,40.302279,1,1,1,0,95.76,53.78,yankee,27,2,7,41,8,0.509,87.74,57.29,7.27,8.11,-1.34,-165,0.194924
8366,Sherwood,black,metal,joker,63.684013,1,0,1,0,68.84,71.97,tango,58.8,2,3,47,6,0.431,97.7,69.24,6.3,7.05,-9,-122,0.328225
8367,Warrior,white,metal,joker,65.797959,0,1,0,0,66.67,40.01,uniform,38.71,1,3,45,2,0.633,77.01,44.41,7.76,7.91,-1.58,-57,0.006079
8368,Sherwood,white,electronic,quiet,64.281318,0,1,0,1,48.72,56.3,papa,38.97,3,7,3,3,0.945,85.33,54.4,6.58,16.79,-3.81,-148,0.318227
8369,CCM,blue,country,mentor,50.294188,1,0,1,1,46.59,72.12,kilo,73.07,4,7,13,8,0.833,87.2,56.64,6.37,5.7,-0.36,-72,0.355605
8370,TRUE,black,metal,mentor,70.254091,0,1,1,1,55.91,60.87,golf,75.05,3,3,14,4,0.853,70.92,37.1,9.25,10.5,-4.34,-26,0.931384
8371,Sherwood,green,pop,joker,53.331593,0,1,1,1,66.51,68.05,romeo,85.35,3,2,40,9,0.976,70.37,36.44,9.43,14.68,-1.99,-100,0.939119
8372,Bauer,white,electronic,mentor,24.123483,0,1,0,1,94.97,70.52,oscar,83.64,5,1,33,1,0.783,85.9,55.08,7.9,6.42,-2.33,-159,0.771824
8373,Bauer,white,country,joker,49.673472,0,0,1,1,68.14,65.09,xray,60.66,2,8,5,5,0.634,71.24,37.49,9.03,17.23,-5.36,-83,0.675875
8374,Bauer,black,metal,quiet,36.571501,0,1,0,0,49.44,67.88,oscar,63.96,4,4,36,7,0.557,75.6,42.72,6.34,5,-0.94,-77,0.771886
8375,CCM,blue,electronic,planner,,0,0,1,0,97.67,7.88,oscar,37.21,2,2,23,4,0.956,87.39,56.87,8.63,13.2,-2.06,-109,0.79247
8376,Warrior,white,country,hype,30.189249,0,1,1,1,76.62,21.94,lima,29.92,4,1,2,3,0.836,87.49,56.99,6.95,15.47,-5.16,-144,0.358747
8377,Sherwood,black,pop,hype,46.79981,0,0,1,1,86.31,37.51,victor,58.31,1,3,28,2,0.963,92,62.4,7.75,17.58,-1.67,-37,0.388798
8378,TRUE,white,electronic,joker,24.933079,0,0,1,0,63.34,80.61,foxtrot,35.68,1,5,25,4,0.847,86.28,55.54,5.4,10.13,-3.99,-7,0.774598
8379,Bauer,white,rock,joker,18.746849,0,1,1,1,55.7,42.32,oscar,50.02,5,5,39,3,0.538,83.56,52.27,6.91,6,-2.08,-25,0.770777
8380,Sherwood,green,rock,planner,49.597803,0,0,1,1,55.5,90.89,november,31.77,1,8,26,6,0.97,90.23,60.28,8.3,11.08,-1.78,-83,0.858893
8381,TRUE,green,country,mentor,36.568411,0,1,0,1,50.04,57.13,november,17.15,1,6,13,7,0.638,78.96,46.75,6.21,16.27,-2.81,-166,0.141262
